,red,green,blue,power
136,0,231,170,1618.781901012871
137,0,231,188,1694.7021097792915
138,0,231,203,1765.7613023091214
139,0,231,218,1841.8545390196425
140,0,231,231,1912.6104844061047
141,0,231,243,2006.4696513891347
142,0,231,255,2014.9417858249587
143,0,243,0,1316.5714285714284
144,0,243,33,1390.713717166357
145,0,243,66,1431.9738122622311
146,0,243,89,1464.968152866242
147,0,243,124,1537.7663762218585
148,0,243,149,1535.082924240414
149,0,243,170,1687.0591357424037
150,0,243,188,1746.473788984738
151,0,243,203,1766.8586595885865
152,0,243,218,1907.6830509224437
153,0,243,231,1978.6862476224178
154,0,243,243,1970.1977438619774
155,0,243,255,2147.8311653835945
156,0,255,0,1377.1420989783733
157,0,255,33,1465.8575851393186
158,0,255,66,1507.704011676766
159,0,255,89,1526.9986731534718
160,0,255,124,1613.686584988279
161,0,255,149,1680.5095541401272
162,0,255,170,1739.5408907957008
163,0,255,188,1797.9455872594558
164,0,255,203,1864.278888692267
165,0,255,218,1958.6497367606069
166,0,255,231,2063.222723652774
167,0,255,243,2132.5404831430847
168,0,255,255,2103.767423337316
169,33,0,0,863.4269290294052
170,33,0,33,817.6174051472537
171,33,0,66,868.9918641669615
172,33,0,89,886.8983815335631
173,33,0,124,1001.0524919294212
174,33,0,149,1108.838855221834
175,33,0,170,1180.428091278967
176,33,0,188,1251.863777089783
177,33,0,203,1378.7315347191507
178,33,0,218,1471.7876575978767
179,33,0,231,1570.7237657051849
180,33,0,243,1675.1358527303303
181,33,0,255,1740.7909404582854
182,33,33,0,881.3727224482576
183,33,33,33,817.1079862032368
184,33,33,66,868.5208932124694
185,33,33,89,895.4793066855324
186,33,33,124,1002.5808163445806
187,33,33,149,1100.3935789147836
188,33,33,170,1176.9769911504427
189,33,33,188,1249.8257408226448
190,33,33,203,1374.5715170552583
191,33,33,218,1468.5999911531826
192,33,33,231,1540.2459088898718
193,33,33,243,1634.866622428666
194,33,33,255,1758.0395452735877
195,33,66,0,901.6316604023878
196,33,66,33,843.0510722971478
197,33,66,66,876.5549562295516
198,33,66,89,932.5811300733928
199,33,66,124,1017.3850714570152
200,33,66,149,1071.7226742129467
201,33,66,170,1193.2174605280616
202,33,66,188,1253.2814434813374
203,33,66,203,1381.7885891198584
204,33,66,218,859.3743639661963
205,33,66,231,1571.2334100159264
206,33,66,243,1637.8518977262672
207,33,66,255,1740.2043614809572
208,33,89,0,919.3385798921213
209,33,89,33,856.2196577795464
210,33,89,66,895.0095069644041
211,33,89,89,952.9964186231597
212,33,89,124,1040.0495180829428
213,33,89,149,1127.9034183876533
214,33,89,170,1184.0467029322012
215,33,89,188,1303.77603821149
216,33,89,203,1391.0212747136097
217,33,89,218,1464.8385670057496
218,33,89,231,1564.9792090595415
219,33,89,243,1668.7159980538725
220,33,89,255,1770.7789622683238
221,33,124,0,926.0007958615201
222,33,124,33,900.533227218464
223,33,124,66,946.3330091077902
224,33,124,89,989.1758460517584
225,33,124,124,1078.3922175547202
226,33,124,149,1169.574176431572
227,33,124,170,1253.170602281772
228,33,124,188,1334.3452301976915
229,33,124,203,1427.6444051304732
230,33,124,218,1521.9708965456236
231,33,124,231,1063.5885633353987
232,33,124,243,1707.4403998407715
233,33,124,255,1796.3372555958595
234,33,149,0,1014.057592780997
235,33,149,33,958.0899323517708
236,33,149,66,1001.2962553605375
237,33,149,89,1023.2869080779944
238,33,149,124,1125.66653402308
239,33,149,149,1218.0745588820591
240,33,149,170,700.6059533813968
241,33,149,188,779.4799221652221
242,33,149,203,1423.5053734907788
243,33,149,218,1518.7121882186452
244,33,149,231,1658.4559571738264
245,33,149,243,1725.3503184713375
246,33,149,255,1832.8662420382166
247,33,170,0,1075.892809763863
248,33,170,33,997.3540856031129
249,33,170,66,1055.9320834807215
250,33,170,89,1105.1740457339997
251,33,170,124,1177.2151227061681
252,33,170,149,1221.2932330827066
253,33,170,170,1330.2305003760562
254,33,170,188,1424.6503604759166
255,33,170,203,903.9890299464768
256,33,170,218,1559.2356687898089
257,33,170,231,1701.5518004069713
258,33,170,243,1771.9548772395488
259,33,170,255,1838.796673155194
260,33,188,0,523.8679996461117
261,33,188,33,1062.8359133126935
262,33,188,66,1097.1913689423418
263,33,188,89,1135.0857951530163
264,33,188,124,1218.8535031847132
265,33,188,149,1312.379267645498
266,33,188,170,1373.3091520325563
267,33,188,188,1455.1632598885055
268,33,188,203,1532.2292993630572
269,33,188,218,1643.0205706702056
270,33,188,231,1733.1469521366007
271,33,188,243,1831.580623755806
272,33,188,255,1902.7593223337904
273,33,203,0,1194.693083318592
274,33,203,33,1123.2191023656862
275,33,203,66,1165.092645823199
276,33,203,89,1207.885729447663
277,33,203,124,1279.8867757629366
278,33,203,149,1362.8162037856007
279,33,203,170,1435.7330502852594
280,33,203,188,1521.2882675632634
281,33,203,203,1597.5228911399124
282,33,203,218,1688.152866242038
283,33,203,231,1774.738518715158
284,33,203,243,1844.5459373340414
285,33,203,255,1950.408777207574
286,33,218,0,1250.8331489757093
287,33,218,33,1189.4045828541095
288,33,218,66,1224.6972980144167
289,33,218,89,1281.1319920406806
290,33,218,124,1328.6233582452571
291,33,218,149,1413.1281507031042
292,33,218,170,1506.6849484718477
293,33,218,188,1576.0509554140126
294,33,218,203,1659.6178343949043
295,33,218,218,1746.7515923566878
296,33,218,231,1796.846854817305
297,33,218,243,1920.5945061264208
298,33,218,255,1974.7843397478432
299,33,231,0,1295.5731540061054
300,33,231,33,1261.3213053860438
301,33,231,66,1284.2451578668079
302,33,231,89,1312.8887316469134
303,33,231,124,1410.3210968597966
304,33,231,149,1476.4266761011852
305,33,231,170,1049.1264713691478
306,33,231,188,1612.8101915335958
307,33,231,203,1714.9531056450187
308,33,231,218,1773.8373019385676
309,33,231,231,1864.7060384870604
310,33,231,243,1927.135651712238
311,33,231,255,2042.4158223087475
312,33,243,0,1389.5541401273883
313,33,243,33,1313.9076596497437
314,33,243,66,1363.0573248407643
315,33,243,89,1405.4624303035669
316,33,243,124,1436.3695873324782
317,33,243,149,1536.3057324840763
318,33,243,170,1593.9558543813864
319,33,243,188,1693.0384002831358
320,33,243,203,1723.897907727695
321,33,243,218,1850.008847991506
322,33,243,231,1932.4857332448573
323,33,243,243,2000.3539196602374
324,33,243,255,2072.39713299708
325,33,255,0,1446.3043382125327
326,33,255,33,1382.8076072534277
327,33,255,66,1436.752023351466
328,33,255,89,1478.9223623092237
329,33,255,124,1543.1664602865735
330,33,255,149,1614.7056481931975
331,33,255,170,1685.0210093325668
332,33,255,188,1760.665310094665
333,33,255,203,1829.5421366954215
334,33,255,218,1287.7002698279293
335,33,255,231,1978.9488586090959
336,33,255,243,2063.6792494578926
337,33,255,255,2153.533029511969
338,66,0,0,876.5549562295516
339,66,0,33,329.2302247389843
340,66,0,66,860.765761782651
341,66,0,89,913.6955656748751
342,66,0,124,1008.6049082467388
343,66,0,149,1097.6036784861615
344,66,0,170,1152.1528054118585
345,66,0,188,1285.7165598054387
346,66,0,203,1367.668906968518
347,66,0,218,1483.9373839214645
348,66,0,231,1563.1046835610987
349,66,0,243,1649.6444365823456
350,66,0,255,1133.7579617834394
351,66,33,0,920.3165480348379
352,66,33,33,852.1071712795118
353,66,33,66,858.7284463701477
354,66,33,89,903.6692460756134
355,66,33,124,1008.9618259831026
356,66,33,149,1098.7680742869777
357,66,33,170,1193.1646913143466
358,66,33,188,1284.4723573639983
359,66,33,203,1362.6080417569779
360,66,33,218,1467.0712611138144
361,66,33,231,1536.8152866242037
362,66,33,243,1648.5534813766255
363,66,33,255,1709.7053879501016
364,66,66,0,925.1457126431699
365,66,66,33,855.8238259485273
366,66,66,66,884.7433346597693
367,66,66,89,931.6448532012735
368,66,66,124,1009.6500464540105
369,66,66,149,1109.6125950822573
370,66,66,170,1197.2933527928883
371,66,66,188,1260.41393950115
372,66,66,203,1371.028260581133
373,66,66,218,1476.1130523242955
374,66,66,231,1543.7809140379595
375,66,66,243,1654.5954792763303
376,66,66,255,1747.4930325149303
377,66,89,0,950.9169687859227
378,66,89,33,881.2558036701304
379,66,89,66,899.0449239476477
380,66,89,89,946.3748507759651
381,66,89,124,1030.0451048023347
382,66,89,149,1113.2280748308344
383,66,89,170,1185.4178827275136
384,66,89,188,1292.000707588891
385,66,89,203,1372.9447662848804
386,66,89,218,1475.4855550148209
387,66,89,231,1581.6362107871335
388,66,89,243,1689.0225563909773
389,66,89,255,1736.2045474652746
390,66,124,0,966.7916519278386
391,66,124,33,919.4198797311637
392,66,124,66,942.8093911659372
393,66,124,89,992.7258257063272
394,66,124,124,1077.8828211364137
395,66,124,149,1166.008401503427
396,66,124,170,1247.0575749535683
397,66,124,188,1346.3942690368795
398,66,124,203,1383.826625386997
399,66,124,218,1520.3078147804165
400,66,124,231,1045.048234357023
401,66,124,243,1693.683046574373
402,66,124,255,1745.2229299363055
403,66,149,0,1051.3477184294304
404,66,149,33,989.6697174691604
405,66,149,66,998.2845521266248
406,66,149,89,1025.9243864691575
407,66,149,124,1133.2566982049693
408,66,149,149,1215.4198540791508
409,66,149,170,1280.2264184318753
410,66,149,188,1377.651585511477
411,66,149,203,1432.166644553536
412,66,149,218,1556.1095139103898
413,66,149,231,1647.3156707505862
414,66,149,243,1717.9573413576422
415,66,149,255,1793.2003361790596
416,66,170,0,1104.4202706288138
417,66,170,33,1031.1095387608898
418,66,170,66,1059.450855551134
419,66,170,89,1093.674110103913
420,66,170,124,1153.3754919736436
421,66,170,149,1263.5824856258293
422,66,170,170,1348.2206201070371
423,66,170,188,1435.7315400610537
424,66,170,203,1486.254313777542
425,66,170,218,1591.98796779616
426,66,170,231,1678.5455832264342
427,66,170,243,1732.943987257765
428,66,170,255,1842.0175205734006
429,66,188,0,1158.5211392181143
430,66,188,33,516.0642108521647
431,66,188,66,1106.4579464048818
432,66,188,89,1148.739718758291
433,66,188,124,1197.2404033256678
434,66,188,149,1290.4152478662716
435,66,188,170,1389.3518559483252
436,66,188,188,1476.1783439490443
437,66,188,203,1550.5732484076432
438,66,188,218,1645.4230990401202
439,66,188,231,1701.1927092549993
440,66,188,243,1307.6316022294966
441,66,188,255,1896.5542872312187
442,66,203,0,1164.4802122485073
443,66,203,33,1141.6078535420536
444,66,203,66,1156.5855816010614
445,66,203,89,1193.1646913143466
446,66,203,124,1278.1886525449963
447,66,203,149,1352.567107416088
448,66,203,170,1446.3043382125327
449,66,203,188,1516.1648682115692
450,66,203,203,1596.4178576169197
451,66,203,218,1681.528662420382
452,66,203,231,1765.0174709186608
453,66,203,243,1811.2758803751549
454,66,203,255,1936.7340618501967
455,66,218,0,1280.7358599035954
456,66,218,33,1207.269511386248
457,66,218,66,1231.666077113548
458,66,218,89,1253.7354619024456
459,66,218,124,1346.4538097554505
460,66,218,149,1417.8383159384398
461,66,218,170,1458.2149491375499
462,66,218,188,1568.0608499535667
463,66,218,203,1643.2394179309124
464,66,218,218,1734.5990180032734
465,66,218,231,1819.2692205609128
466,66,218,243,1896.3025879230258
467,66,218,255,1983.9575315195752
468,66,231,0,1351.9069314813996
469,66,231,33,1279.207535488436
470,66,231,66,1286.9629826190792
471,66,231,89,1327.1537236865383
472,66,231,124,1394.140127388535
473,66,231,149,1444.1403105232894
474,66,231,170,1553.6305732484075
475,66,231,188,1605.7223796033993
476,66,231,203,1694.342460299907
477,66,231,218,1779.0895819508958
478,66,231,231,1840.4070256160685
479,66,231,243,1955.6782585611893
480,66,231,255,2031.8017699115046
481,66,243,0,1403.2500331726303
482,66,243,33,1319.1773187668628
483,66,243,66,1355.2941176470588
484,66,243,89,1387.5159235668789
485,66,243,124,1465.7927557383575
486,66,243,149,1541.9108280254777
487,66,243,170,1598.4006369145031
488,66,243,188,1669.3732029902242
489,66,243,203,1762.2720637027207
490,66,243,218,1839.5718140398992
491,66,243,231,1894.347903026013
492,66,243,243,1983.535657405769
493,66,243,255,2055.1586212999428
494,66,255,0,1493.8145150590422
495,66,255,33,1415.4074860631802
496,66,255,66,1430.8913168487636
497,66,255,89,1468.7847160799577
498,66,255,124,1540.7910804353596
499,66,255,149,1609.2318584070797
500,66,255,170,1655.4681763899332
501,66,255,188,1741.8101389011767
502,66,255,203,1832.657757323657
503,66,255,218,1902.3338936565513
504,66,255,231,1948.7074228081037
505,66,255,243,2071.6124751161246
506,66,255,255,2154.0759090506945
507,89,0,0,899.9442946195676
508,89,0,33,876.006896856625
509,89,0,66,880.6685236768803
510,89,0,89,917.4229493698871
511,89,0,124,1001.4733583904488
512,89,0,149,1078.073504046703
513,89,0,170,1197.187458541547
514,89,0,188,1292.5673344832162
515,89,0,203,1371.1495422177009
516,89,0,218,1470.0636942675158
517,89,0,231,1568.0368043882154
518,89,0,243,1657.2935658022834
519,89,0,255,1738.3967439391258
520,89,33,0,948.6219706350611
521,89,33,33,886.3497678531946
522,89,33,66,888.9360573096311
523,89,33,89,930.6261054120977
524,89,33,124,1015.3168531375758
525,89,33,149,1111.0918498208994
526,89,33,170,1186.9461395595647
527,89,33,188,1281.585349670456
528,89,33,203,1374.1459531180892
529,89,33,218,1477.5109459997348
530,89,33,231,1567.8287407669513
531,89,33,243,1255.6524816420417
532,89,33,255,1744.3581350084048
533,89,66,0,901.0425785913252
534,89,66,33,887.7994428969361
535,89,66,66,323.9474731396737
536,89,66,89,361.27388535031844
537,89,66,124,433.9481828632063
538,89,66,149,528.7768638896258
539,89,66,170,608.3000176897223
540,89,66,188,697.7030614050611
541,89,66,203,763.6189970814538
542,89,66,218,856.4089863789139
543,89,66,231,966.2034168363282
544,89,66,243,1053.248407643312
545,89,66,255,1127.6433121019106
546,89,89,0,353.9679030903223
547,89,89,33,327.9932799858526
548,89,89,66,336.20163608224624
549,89,89,89,381.48731099124586
550,89,89,124,455.86947871070436
551,89,89,149,537.922617731594
552,89,89,170,621.4911117007163
553,89,89,188,708.5390873717722
554,89,89,203,784.0304249767834
555,89,89,218,858.9563063859897
556,89,89,231,964.9674936977577
557,89,89,243,1051.6753695017258
558,89,89,255,1143.182763349998
559,89,124,0,396.2753680859531
560,89,124,33,372.35231694375665
561,89,124,66,384.0679165192784
562,89,124,89,423.23356470224144
563,89,124,124,493.6051293389343
564,89,124,149,579.3374319961077
565,89,124,170,663.7141846480367
566,89,124,188,734.5496351978774
567,89,124,203,823.2938262869274
568,89,124,218,908.454666076957
569,89,124,231,991.9702799522356
570,89,124,243,1080.525361517711
571,89,124,255,1162.1387820087568
572,89,149,0,445.70215776441455
573,89,149,33,413.12049524651775
574,89,149,66,436.13976116762495
575,89,149,89,459.4958875033165
576,89,149,124,544.0353747512712
577,89,149,149,629.6975057491599
578,89,149,170,699.5250099509088
579,89,149,188,778.4679382218878
580,89,149,203,860.5988765535849
581,89,149,218,957.8759182228516
582,89,149,231,1028.3257398151015
583,89,149,243,1109.4465826144658
584,89,149,255,1199.1400132714
585,89,170,0,495.17711051165264
586,89,170,33,468.23883237505527
587,89,170,66,485.4547866460313
588,89,170,89,521.9219538093975
589,89,170,124,592.5066336458518
590,89,170,149,665.4188412206987
591,89,170,170,748.4688191065899
592,89,170,188,817.2886903445531
593,89,170,203,892.1503759398496
594,89,170,218,982.84298982751
595,89,170,231,1071.1775634787225
596,89,170,243,1149.1462443599044
597,89,170,255,1230.2269409422695
598,89,188,0,544.5688511541522
599,89,188,33,524.2152743996817
600,89,188,66,528.7301025822426
601,89,188,89,563.36752741422
602,89,188,124,638.7266215678472
603,89,188,149,719.9044712750431
604,89,188,170,792.2515589757197
605,89,188,188,866.2803556420578
606,89,188,203,940.6785508913168
607,89,188,218,1036.8968110044673
608,89,188,231,1102.094782954998
609,89,188,243,1186.3469875254355
610,89,188,255,1256.32880591072
611,89,203,0,604.4114134041141
612,89,203,33,580.2281772353408
613,89,203,66,590.9259750596974
614,89,203,89,625.0017686593562
615,89,203,124,689.2438312549747
616,89,203,149,772.1794531457393
617,89,203,170,838.6148334881252
618,89,203,188,910.9216345303379
619,89,203,203,991.3458985930449
620,89,203,218,1076.1783439490443
621,89,203,231,1140.8917197452229
622,89,203,243,1216.9229408121737
623,89,203,255,1299.700145946663
624,89,218,0,677.5871218821865
625,89,218,33,639.8301936853276
626,89,218,66,656.1606155751117
627,89,218,89,681.4547385187152
628,89,218,124,744.1136132371809
629,89,218,149,818.2715612560813
630,89,218,170,899.2835028748341
631,89,218,188,970.0194586944986
632,89,218,203,1043.1475990263332
633,89,218,218,1126.2142793948508
634,89,218,231,1174.022479865475
635,89,218,243,1273.7138306344573
636,89,218,255,1349.0559858375746
637,89,231,0,733.7579617834394
638,89,231,33,705.7012694059888
639,89,231,66,716.9109646600912
640,89,231,89,739.2649595329707
641,89,231,124,802.0027422707772
642,89,231,149,875.297863871567
643,89,231,170,947.2192489716484
644,89,231,188,1024.8493696084938
645,89,231,203,1078.7261146496814
646,89,231,218,1166.2788844621514
647,89,231,231,1242.5678007344156
648,89,231,243,1332.210228278181
649,89,231,255,1402.6652508627556
650,89,243,0,795.3788314388077
651,89,243,33,754.5161860958783
652,89,243,66,786.207262594542
653,89,243,89,793.9204671119564
654,89,243,124,871.1834424199541
655,89,243,149,933.4618957052502
656,89,243,170,1005.3947892245765
657,89,243,188,1075.6212127913661
658,89,243,203,1145.9365739307357
659,89,243,218,1230.7714096038947
660,89,243,231,1296.930018579138
661,89,243,243,1358.14200398142
662,89,243,255,1458.4149741138988
663,89,255,0,872.7504312060502
664,89,255,33,844.1818503449497
665,89,255,66,849.7107986203237
666,89,255,89,883.8014335014601
667,89,255,124,928.7528745798692
668,89,255,149,1004.2867884470785
669,89,255,170,1076.1783439490443
670,89,255,188,1156.7411603310175
671,89,255,203,1205.0955414012737
672,89,255,218,1272.638145378932
673,89,255,231,1365.216314252853
674,89,255,243,1434.1390904264733
675,89,255,255,1516.4601769911505
676,124,0,0,356.0366096299244
677,124,0,33,335.72192986335295
678,124,0,66,353.53674714778447
679,124,0,89,383.03223239156387
680,124,0,124,459.5162074912661
681,124,0,149,545.7807661682739
682,124,0,170,619.9902710830054
683,124,0,188,707.1360339642669
684,124,0,203,800.4741474633995
685,124,0,218,878.0006192772149
686,124,0,231,965.522612620586
687,124,0,243,1069.0445859872611
688,124,0,255,1136.8085671298345
689,124,33,0,356.0680963961972
690,124,33,33,336.23137133507277
691,124,33,66,354.53990714127787
692,124,33,89,386.63188149458324
693,124,33,124,455.38026176158473
694,124,33,149,546.6306991553531
695,124,33,170,619.4808296112856
696,124,33,188,704.9004512874967
697,124,33,203,792.9714664897147
698,124,33,218,881.9992038568712
699,124,33,231,982.5072989471821
700,124,33,243,1056.8620338833105
701,124,33,255,1137.425462266655
702,124,66,0,376.42730810045987
703,124,66,33,358.04235377337636
704,124,66,66,367.2423398328691
705,124,66,89,396.76717658502076
706,124,66,124,471.17085249380966
707,124,66,149,553.180049522462
708,124,66,170,632.2168664042807
709,124,66,188,710.1928179727579
710,124,66,203,804.4436582345658
711,124,66,218,892.1109194639777
712,124,66,231,974.6908447589561
713,124,66,243,1079.5699305340472
714,124,66,255,1153.5795479676237
715,124,89,0,391.199151043509
716,124,89,33,373.35455630720253
717,124,89,66,386.64897850888826
718,124,89,89,412.0470421787956
719,124,89,124,484.3931555909272
720,124,89,149,572.5615741764315
721,124,89,170,655.112762005837
722,124,89,188,745.2469599823125
723,124,89,203,810.0119400344935
724,124,89,218,916.0162745444898
725,124,89,231,994.0082260846491
726,124,89,243,1073.950114983195
727,124,89,255,1159.1331269349846
728,124,124,0,439.57023477914845
729,124,124,33,416.1584718783162
730,124,124,66,428.00654606572607
731,124,124,89,453.4029098306284
732,124,124,124,518.4967724820939
733,124,124,149,610.3378736953831
734,124,124,170,686.7574739076597
735,124,124,188,767.3206545776204
736,124,124,203,839.6709420610349
737,124,124,218,939.6178343949043
738,124,124,231,1006.3694267515923
739,124,124,243,1094.5707081877295
740,124,124,255,1193.148320276192
741,124,149,0,483.9908013444189
742,124,149,33,456.9083834453485
743,124,149,66,476.3067126558768
744,124,149,89,505.36593994604874
745,124,149,124,576.2547545333922
746,124,149,149,658.7369538298249
747,124,149,170,738.245986466764
748,124,149,188,814.6689664322674
749,124,149,203,899.3232783404839
750,124,149,218,962.6755142667552
751,124,149,231,1054.7770700636943
752,124,149,243,1117.551092630275
753,124,149,255,1214.4286662242866
754,124,170,0,537.9464048819315
755,124,170,33,500.7588219686919
756,124,170,66,522.640725182401
757,124,170,89,552.7195542584238
758,124,170,124,619.4260446606235
759,124,170,149,692.3615779232266
760,124,170,170,775.3356327938444
761,124,170,188,843.6106194690266
762,124,170,203,925.8598726114649
763,124,170,218,1016.5155469060993
764,124,170,231,1087.8499712503872
765,124,170,243,1177.4754533392304
766,124,170,255,1238.0355720732678
767,124,188,0,593.9824887237993
768,124,188,33,560.3360601370771
769,124,188,66,576.0764027059292
770,124,188,89,604.6268128758401
771,124,188,124,673.4518439904483
772,124,188,149,740.1857256566727
773,124,188,170,815.9766402689908
774,124,188,188,888.5838124723573
775,124,188,203,955.3295002211411
776,124,188,218,1044.6771409603894
777,124,188,231,1135.2364102790923
778,124,188,243,1210.1910828025477
779,124,188,255,1298.8535031847132
780,124,203,0,647.7292634372926
781,124,203,33,604.600079586152
782,124,203,66,628.0857837718328
783,124,203,89,654.0939241178031
784,124,203,124,706.1483348812525
785,124,203,149,784.099774446066
786,124,203,170,866.6365928088098
787,124,203,188,944.6298098186643
788,124,203,203,1014.5222929936303
789,124,203,218,1081.2738853503183
790,124,203,231,1156.8414067684141
791,124,203,243,1241.8933026630098
792,124,203,255,1328.7602867002922
793,124,218,0,706.1171059614366
794,124,218,33,684.9013536229319
795,124,218,66,699.4940739430392
796,124,218,89,714.3317116320211
797,124,218,124,773.9442724458204
798,124,218,149,844.8407643312102
799,124,218,170,913.2018048305758
800,124,218,188,984.1795405249878
801,124,218,203,1058.3907639226788
802,124,218,218,1141.5527538155275
803,124,218,231,1213.0607910804354
804,124,218,243,1280.7928151130382
805,124,218,255,1354.814388743861
806,124,231,0,775.0318471337579
807,124,231,33,736.5337816910757
808,124,231,66,755.702216127748
809,124,231,89,765.7582592543453
810,124,231,124,832.574638418329
811,124,231,149,912.3844077695677
812,124,231,170,970.2339983191048
813,124,231,188,1034.904458598726
814,124,231,203,1120.919946926139
815,124,231,218,1198.014774184987
816,124,231,231,1267.9950451247569
817,124,231,243,1330.5047109302427
818,124,231,255,1430.1252046188558
819,124,243,0,831.5187969924812
820,124,243,33,801.4223165715803
821,124,243,66,820.7102109406095
822,124,243,89,818.3077535494715
823,124,243,124,898.2644847412648
824,124,243,149,955.3295002211411
825,124,243,170,1025.641751437417
826,124,243,188,1107.7707006369426
827,124,243,203,1158.7261146496814
828,124,243,218,1252.9936305732483
829,124,243,231,1322.3098367184389
830,124,243,243,1378.4658940104396
831,124,243,255,1477.3934970139348
832,124,255,0,907.8247026046965
833,124,255,33,871.6929064213692
834,124,255,66,878.3547830701871
835,124,255,89,901.7114049440588
836,124,255,124,947.5964601769912
837,124,255,149,1035.3682161970896
838,124,255,170,1090.494094749414
839,124,255,188,1157.095090667846
840,124,255,203,1228.5893749723537
841,124,255,218,1316.0180514998674
842,124,255,231,1376.100517630403
843,124,255,243,1424.387308049741
844,124,255,255,1531.3779980529252
845,149,0,0,409.66340837719497
846,149,0,33,387.61639474731396
847,149,0,66,402.44096577341463
848,149,0,89,428.93075086229766
