,red,green,blue,power
858,149,33,0,417.7050630112756
859,149,33,33,392.70990847592526
860,149,33,66,410.5553590378493
861,149,33,89,437.532829287704
862,149,33,124,501.75547203183726
863,149,33,149,584.3035287874767
864,149,33,170,661.2550302923098
865,149,33,188,745.2978139658377
866,149,33,203,826.8966432267481
867,149,33,218,924.7589562140646
868,149,33,231,1006.4139425841554
869,149,33,243,1098.6473216260451
870,149,33,255,1189.8615473083557
871,149,66,0,428.42133191828066
872,149,66,33,403.3884516756565
873,149,66,66,424.3272164492593
874,149,66,89,447.25005527304876
875,149,66,124,513.4488857446056
876,149,66,149,592.5590446704998
877,149,66,170,663.292796179189
878,149,66,188,761.6150002211118
879,149,66,203,829.044585987261
880,149,66,218,933.7923100747755
881,149,66,231,1004.3756358649975
882,149,66,243,1088.503937007874
883,149,66,255,1194.9573141062501
884,149,89,0,448.2886707349429
885,149,89,33,423.7803422204537
886,149,89,66,438.1196656790342
887,149,89,89,468.6861539822226
888,149,89,124,527.2952414647091
889,149,89,149,617.4703697151955
890,149,89,170,687.7459868217397
891,149,89,188,794.8341441839893
892,149,89,203,858.0132684652808
893,149,89,218,948.8737503317702
894,149,89,231,1019.018133569217
895,149,89,243,1122.7960890147326
896,149,89,255,1210.1910828025477
897,149,124,0,489.5732543227347
898,149,124,33,493.7361227829625
899,149,124,66,478.3020870180403
900,149,124,89,502.8632081730131
901,149,124,124,569.6059440095529
902,149,124,149,641.9530317102295
903,149,124,170,719.8089678959935
904,149,124,188,807.098058295369
905,149,124,203,876.3555948695267
906,149,124,218,970.7435749988941
907,149,124,231,1066.694994024698
908,149,124,243,1127.1726335354251
909,149,124,255,1231.755806237558
910,149,149,0,533.8474463851426
911,149,149,33,506.89426436120823
912,149,149,66,520.3238221632382
913,149,149,89,545.732484076433
914,149,149,124,610.3378736953831
915,149,149,149,686.7574739076597
916,149,149,170,763.3458663245897
917,149,149,188,847.2761045508823
918,149,149,203,937.6210908125802
919,149,149,218,999.279869067103
920,149,149,231,1092.6290643662905
921,149,149,243,1187.4343881389689
922,149,149,255,1268.0511436534973
923,149,170,0,591.4615486666962
924,149,170,33,556.9919490400779
925,149,170,66,576.6622446272221
926,149,170,89,586.954444935869
927,149,170,124,658.6786946139559
928,149,170,149,736.6849460463471
929,149,170,170,821.9108280254777
930,149,170,188,893.6789031402034
931,149,170,203,958.8960636886334
932,149,170,218,1054.640707964602
933,149,170,231,1138.8535031847134
934,149,170,243,1223.2004601159138
935,149,170,255,1312.334100159264
936,149,188,0,633.8012471805758
937,149,188,33,611.8662656996286
938,149,188,66,617.31581043409
939,149,188,89,650.5567593861938
940,149,188,124,710.1928179727579
941,149,188,149,781.8289607574216
942,149,188,170,844.3312101910827
943,149,188,188,925.8598726114649
944,149,188,203,999.8336724763337
945,149,188,218,1092.5324014685716
946,149,188,231,1165.4018666784625
947,149,188,243,1248.1189170058399
948,149,188,255,1332.837801964428
949,149,203,0,694.4301446198753
950,149,203,33,664.3704391667773
951,149,203,66,693.3498430106577
952,149,203,89,699.5559486952675
953,149,203,124,756.7213694873269
954,149,203,149,824.8951791242812
955,149,203,170,902.8500663423264
956,149,203,188,975.2084255243827
957,149,203,203,1045.8826652508628
958,149,203,218,1162.3444065997257
959,149,203,231,1223.0381314695214
960,149,203,243,1283.2843744470006
961,149,203,255,1358.14200398142
962,149,218,0,763.2445820433437
963,149,218,33,721.4648385670057
964,149,218,66,738.245986466764
965,149,218,89,762.2255639097743
966,149,218,124,811.6120472336473
967,149,218,149,882.4306753350139
968,149,218,170,967.8145460980357
969,149,218,188,1041.11120941343
970,149,218,203,1105.32071131558
971,149,218,218,1175.6974120769742
972,149,218,231,1263.4641419280626
973,149,218,243,1318.247011952191
974,149,218,255,1422.4172712794195
975,149,231,0,819.3630573248407
976,149,231,33,775.8793614292664
977,149,231,66,802.4767801857586
978,149,231,89,816.2696271396347
979,149,231,124,860.6750121643738
980,149,231,149,939.6178343949043
981,149,231,170,1014.057592780997
982,149,231,188,1091.1484692974695
983,149,231,203,1134.3176892113063
984,149,231,218,1212.1486725663717
985,149,231,231,1277.2251471043664
986,149,231,243,1370.4335515837904
987,149,231,255,1463.9575221238938
988,149,243,0,883.9982308712958
989,149,243,33,854.9562140645731
990,149,243,66,862.1656050955413
991,149,243,89,878.8600761129304
992,149,243,124,929.3856428855765
993,149,243,149,1006.9235192639447
994,149,243,170,1062.4203821656051
995,149,243,188,1133.398805573988
996,149,243,203,1201.125364947359
997,149,243,218,1276.3172804532576
998,149,243,231,1364.887846746007
999,149,243,243,1437.196956290922
1000,149,243,255,1515.7492368269698
1001,149,255,0,941.6560509554139
1002,149,255,33,904.928125967535
1003,149,255,66,929.467863935949
1004,149,255,89,949.7249004865104
1005,149,255,124,988.9133607536155
1006,149,255,149,1058.2971383077536
1007,149,255,170,1130.75065245278
1008,149,255,188,1183.7989914182074
1009,149,255,203,1259.78500331785
1010,149,255,218,1328.1918329425298
1011,149,255,231,1429.9986728599868
1012,149,255,243,1490.7096089187755
1013,149,255,255,1568.8239978762942
1014,170,0,0,466.5452294632593
1015,170,0,33,441.64669467167806
1016,170,0,66,458.4770496152825
1017,170,0,89,488.0017687375635
1018,170,0,124,547.6495820987927
1019,170,0,149,630.632765863365
1020,170,0,170,702.0103480298943
1021,170,0,188,791.3375796178343
1022,170,0,203,873.2212984256148
1023,170,0,218,956.4754279647897
1024,170,0,231,1043.7515483985135
1025,170,0,243,1150.0636942675158
1026,170,0,255,1228.1884538818845
1027,170,33,0,471.721942159724
1028,170,33,33,444.213319182807
1029,170,33,66,467.11651558699975
1030,170,33,89,486.4305610823717
1031,170,33,124,545.5876890421862
1032,170,33,149,635.3297067798859
1033,170,33,170,710.7965854305808
1034,170,33,188,797.3111622147533
1035,170,33,203,856.0130921314521
1036,170,33,218,952.3988145264741
1037,170,33,231,1058.0268224671358
1038,170,33,243,1152.6114649681526
1039,170,33,255,1221.7795672757843
1040,170,66,0,485.89972588204085
1041,170,66,33,448.7782445279681
1042,170,66,66,471.6802263883976
1043,170,66,89,521.6219323457881
1044,170,66,124,559.3667359483483
1045,170,66,149,639.6319072689466
1046,170,66,170,708.092332183603
1047,170,66,188,809.5024985627737
1048,170,66,203,875.297863871567
1049,170,66,218,951.3796611668952
1050,170,66,231,1045.141770248153
1051,170,66,243,1143.5406529240024
1052,170,66,255,1231.701318234097
1053,170,89,0,501.75547203183726
1054,170,89,33,477.2833392288645
1055,170,89,66,492.076940084015
1056,170,89,89,519.1208596824836
1057,170,89,124,581.807889616133
1058,170,89,149,655.7091681040201
1059,170,89,170,737.7364999336606
1060,170,89,188,837.5308641975308
1061,170,89,203,885.5267580716497
1062,170,89,218,974.7770700636942
1063,170,89,231,1057.3248407643312
1064,170,89,243,1183.2893921967618
1065,170,89,255,1238.380889183809
1066,170,124,0,544.10755351141
1067,170,124,33,510.6635993629446
1068,170,124,66,526.2297691695409
1069,170,124,89,559.9504643962848
1070,170,124,124,617.9798337166106
1071,170,124,149,688.8257927557385
1072,170,124,170,767.7282978817494
1073,170,124,188,846.8415232871865
1074,170,124,203,929.3856428855765
1075,170,124,218,1002.7138434321097
1076,170,124,231,1098.501547987616
1077,170,124,243,1177.330442861567
1078,170,124,255,1263.2964699637264
1079,170,149,0,579.7443948171406
1080,170,149,33,563.3924386469157
1081,170,149,66,572.6122142130633
1082,170,149,89,597.9785117389574
1083,170,149,124,662.7833547074691
1084,170,149,149,728.5979655019902
1085,170,149,170,813.3203574272317
1086,170,149,188,881.489672254412
1087,170,149,203,953.2879015842111
1088,170,149,218,1057.3716105631
1089,170,149,231,1117.5016587782545
1090,170,149,243,1197.1015262110152
1091,170,149,255,1270.5432666784639
1092,170,170,0,636.8300017689724
1093,170,170,33,608.326920525408
1094,170,170,66,608.8364070585114
1095,170,170,89,663.0765827545015
1096,170,170,124,709.1738899699275
1097,170,170,149,785.084026180789
1098,170,170,170,847.9731044855348
1099,170,170,188,948.2320662034783
1100,170,170,203,970.700636942675
1101,170,170,218,1081.2738853503183
1102,170,170,231,1164.9953550099535
1103,170,170,243,1239.8549057772273
1104,170,170,255,1324.6827714361561
1105,170,188,0,689.3657673595753
1106,170,188,33,661.0671621980356
1107,170,188,66,658.7369538298249
1108,170,188,89,689.3352792888418
1109,170,188,124,745.8223145977978
1110,170,188,149,820.2733182964043
1111,170,188,170,894.7374939183511
1112,170,188,188,963.0573248407642
1113,170,188,203,1028.143823802574
1114,170,188,218,1115.003096523047
1115,170,188,231,1207.0513274336283
1116,170,188,243,1308.2569456733322
1117,170,188,255,1373.4914174482394
1118,170,203,0,739.8071649712516
1119,170,203,33,710.1300079596708
1120,170,203,66,724.9352142572857
1121,170,203,89,747.4828608076431
1122,170,203,124,796.9074262461852
1123,170,203,149,866.1654135338346
1124,170,203,170,928.8184795114612
1125,170,203,188,996.6191698380388
1126,170,203,203,1081.369547907635
1127,170,203,218,1172.5878085464035
1128,170,203,231,1240.6232294617562
1129,170,203,243,1331.1320504313205
1130,170,203,255,1374.6323334218212
1131,170,218,0,797.3816895179125
1132,170,218,33,776.56050955414
1133,170,218,66,779.5833517625724
1134,170,218,89,810.5930741674406
1135,170,218,124,857.0321553363705
1136,170,218,149,919.1543564794339
1137,170,218,170,990.0199035782211
1138,170,218,188,1060.3821656050955
1139,170,218,203,1131.669689061878
1140,170,218,218,1213.9727481861617
1141,170,218,231,1270.5432666784639
1142,170,218,243,1369.5354393416512
1143,170,218,255,1441.3378755032518
1144,170,231,0,852.9559025166969
1145,170,231,33,830.0269804060331
1146,170,231,66,845.499911520085
1147,170,231,89,867.6939407341883
1148,170,231,124,927.3065015479875
1149,170,231,149,974.7339555044452
1150,170,231,170,1048.6624203821655
1151,170,231,188,1157.7070063694266
1152,170,231,203,1189.8615473083557
1153,170,231,218,1267.9389515593896
1154,170,231,231,1323.6633926201223
1155,170,231,243,1422.4048167168407
1156,170,231,255,1484.6595584656902
1157,170,243,0,924.8407643312102
1158,170,243,33,894.0347772222468
1159,170,243,66,975.2434871069044
1160,170,243,89,932.4428325003317
1161,170,243,124,974.8633106254975
1162,170,243,149,1017.6696452269309
1163,170,243,170,1098.1377449462555
1164,170,243,188,1169.4267515923566
1165,170,243,203,1234.704295129827
1166,170,243,218,1374.6931551701255
1167,170,243,231,1387.8228553731803
1168,170,243,243,1454.3369175627238
1169,170,243,255,1520.7011952191233
1170,170,255,0,1001.3181757862608
1171,170,255,33,961.4010879660343
1172,170,255,66,973.2053606970676
1173,170,255,89,991.6362188702615
1174,170,255,124,1035.4140127388534
1175,170,255,149,1153.6816030433054
1176,170,255,170,1158.319030345926
1177,170,255,188,1227.169210351692
1178,170,255,203,1284.0196381971782
1179,170,255,218,1354.7544465091585
1180,170,255,231,1443.4404035041148
1181,170,255,243,1514.2202362518249
1182,170,255,255,1597.6605077761533
1183,188,0,0,520.1167418413372
1184,188,0,33,491.52407481098294
1185,188,0,66,518.0561574176431
1186,188,0,89,542.5311753780843
1187,188,0,124,620.9542339155428
1188,188,0,149,701.5629560833223
1189,188,0,170,761.1728804564151
1190,188,0,188,834.5758513931888
1191,188,0,203,917.0757595860423
1192,188,0,218,1002.1600106143027
1193,188,0,231,1097.1671237724497
1194,188,0,243,1164.4857332448573
1195,188,0,255,1262.277271520835
1196,188,33,0,527.2486070575749
1197,188,33,33,489.5949053599859
1198,188,33,66,522.640725182401
1199,188,33,89,541.4165708727562
1200,188,33,124,598.1901012870981
1201,188,33,149,684.1798965197012
1202,188,33,170,749.4215460817267
1203,188,33,188,831.9547143109853
1204,188,33,203,913.1614101826868
1205,188,33,218,994.0961563978947
1206,188,33,231,1089.4267515923566
1207,188,33,243,1151.2355673523555
1208,188,33,255,1263.9178906388252
1209,188,66,0,532.8757794189183
1210,188,66,33,517.0602281772353
1211,188,66,66,528.7768638896258
1212,188,66,89,569.0461239110247
1213,188,66,124,624.9345132743364
1214,188,66,149,689.2438312549747
1215,188,66,170,762.2255639097743
1216,188,66,188,844.1818503449497
1217,188,66,203,920.6014505572263
1218,188,66,218,1004.2423706324635
1219,188,66,231,1081.321714513204
1220,188,66,243,1182.5840707964603
1221,188,66,255,1266.2980492767726
1222,188,89,0,556.3100871180295
1223,188,89,33,535.9324282492371
1224,188,89,66,545.0782700981692
1225,188,89,89,572.6122142130633
1226,188,89,124,639.3490470083581
1227,188,89,149,703.5386724450537
1228,188,89,170,774.9632905793896
1229,188,89,188,857.9753217460528
1230,188,89,203,942.55008624121
1231,188,89,218,1024.2944351057242
1232,188,89,231,1102.3118779031188
1233,188,89,243,1185.3277890825445
1234,188,89,255,1280.0566196310876
1235,188,124,0,602.5061946902656
1236,188,124,33,573.1216556847831
1237,188,124,66,607.2273812682408
1238,188,124,89,615.350873314172
1239,188,124,124,729.5847154040069
1240,188,124,149,802.4412896377869
1241,188,124,170,809.6457163076651
1242,188,124,188,885.0955414012737
1243,188,124,203,963.6095014818419
1244,188,124,218,1051.1636958733247
1245,188,124,231,1125.6548856548857
1246,188,124,243,1240.4742523447178
1247,188,124,255,1297.4970139349703
1248,188,149,0,642.9720047764363
1249,188,149,33,630.151233749005
1250,188,149,66,622.0555457279321
1251,188,149,89,653.1328498142581
1252,188,149,124,713.21806040773
1253,188,149,149,784.0650981779587
1254,188,149,170,853.861666371838
1255,188,149,188,936.0923607732118
1256,188,149,203,993.0770931929763
1257,188,149,218,1096.6090149068873
1258,188,149,231,1163.8216560509554
1259,188,149,243,1257.292514599186
1260,188,149,255,1341.9528381188336
1261,188,170,0,690.9554140127387
1262,188,170,33,701.0224659472847
1263,188,170,66,675.0398018751106
1264,188,170,89,716.7524542318916
1265,188,170,124,758.5918981071998
1266,188,170,149,819.7275782770212
1267,188,170,170,889.0933215391419
1268,188,170,188,957.6640268990841
1269,188,170,203,1046.068379848733
1270,188,170,218,1126.6242038216558
1271,188,170,231,1178.807290745001
1272,188,170,243,1280.622843492878
1273,188,170,255,1366.9869923015663
1274,188,188,0,746.8411975412373
1275,188,188,33,713.3442434428767
1276,188,188,66,731.5579533896431
1277,188,188,89,743.2751072391987
1278,188,188,124,808.5551280350271
1279,188,188,149,862.0130903944809
1280,188,188,170,999.279869067103
1281,188,188,188,997.7511390277347
1282,188,188,203,1075.668789808917
1283,188,188,218,1154.1911797230946
1284,188,188,231,1258.0891719745223
1285,188,188,243,1314.8241539482415
1286,188,188,255,2005.3616456536165
1287,188,203,0,791.8121102215931
1288,188,203,33,754.4494560891483
1289,188,203,66,773.3321540706673
1290,188,203,89,785.732484076433
1291,188,203,124,850.8801415302963
1292,188,203,149,904.4185943650759
1293,188,203,170,980.3821656050955
1294,188,203,188,1062.4203821656051
1295,188,203,203,1129.122031049582
1296,188,203,218,1198.6303915063038
1297,188,203,231,1280.339792938678
1298,188,203,243,1406.4938511899495
1299,188,203,255,1507.0849002344821
1300,188,218,0,920.214074041311
1301,188,218,33,821.8738658995353
1302,188,218,66,839.7823682930066
1303,188,218,89,852.9559025166969
1304,188,218,124,899.8328099429431
1305,188,218,149,1032.402353253417
1306,188,218,170,1095.4444935869083
1307,188,218,188,1102.1168561192444
1308,188,218,203,1156.2294864422524
1309,188,218,218,1245.9700964345748
1310,188,218,231,1405.7233873108573
1311,188,218,243,1411.2050964431075
1312,188,218,255,1457.0086264100864
1313,188,231,0,909.0043787872087
1314,188,231,33,909.9831932773109
1315,188,231,66,889.0540002653577
1316,188,231,89,980.2954444935868
1317,188,231,124,960.4670706355877
1318,188,231,149,1080.7165288159583
1319,188,231,170,1085.9559409006458
1320,188,231,188,1210.216833348084
1321,188,231,203,1217.0306140506107
1322,188,231,218,1309.2183145321833
1323,188,231,231,1351.5169210351692
1324,188,231,243,1463.253550413662
1325,188,231,255,1507.7279766382019
1326,188,243,0,970.4486328643484
1327,188,243,33,948.1963732861565
1328,188,243,66,1016.0060153036401
1329,188,243,89,969.6815286624203
1330,188,243,124,1086.2923138191954
1331,188,243,149,1073.12101910828
1332,188,243,170,1133.2985358517274
1333,188,243,188,1197.6111479761116
1334,188,243,203,1324.5069674850695
1335,188,243,218,1362.6683181456249
1336,188,243,231,1414.5848630955013
1337,188,243,243,1503.0075653674292
1338,188,243,255,1574.870592399239
1339,188,255,0,1036.9426751592357
1340,188,255,33,1018.5536733159362
1341,188,255,66,1003.8216560509554
1342,188,255,89,1036.387279402008
1343,188,255,124,1147.0571062060424
1344,188,255,149,1134.777070063694
1345,188,255,170,1194.0966200672447
1346,188,255,188,1260.7484738564983
1347,188,255,203,1380.177852497456
1348,188,255,218,1413.8784178391293
1349,188,255,231,1461.4735165272798
1350,188,255,243,1552.2102747909198
1351,188,255,255,1631.2948048499868
1352,203,0,0,581.2984256147179
1353,203,0,33,556.868780681969
1354,203,0,66,576.178304515102
1355,203,0,89,669.9451618609588
1356,203,0,124,663.8903140203449
1357,203,0,149,739.872611464968
1358,203,0,170,804.3610619469027
1359,203,0,188,892.778342991109
1360,203,0,203,977.3680718361569
1361,203,0,218,1133.657673595754
1362,203,0,231,1130.291073166416
1363,203,0,243,1284.870149980091
1364,203,0,255,1308.8823997876295
1365,203,33,0,657.2085618255794
1366,203,33,33,559.8761774200681
1367,203,33,66,580.2538362888604
1368,203,33,89,666.3789138510526
1369,203,33,124,661.3427686864219
1370,203,33,149,796.8721804511277
1371,203,33,170,804.9887223033038
1372,203,33,188,878.942014242116
1373,203,33,203,956.9426751592356
1374,203,33,218,1041.6208086348756
1375,203,33,231,1124.834756448259
1376,203,33,243,1213.9727481861617
1377,203,33,255,1374.1226440138041
1378,203,66,0,665.8988987660873
1379,203,66,33,572.1533766750697
1380,203,66,66,582.3431073371368
1381,203,66,89,609.3189456925526
1382,203,66,124,724.967274013798
1383,203,66,149,805.4982088364071
1384,203,66,170,813.6499933660608
1385,203,66,188,960.4245908889872
1386,203,66,203,961.0616180828947
1387,203,66,218,1045.5588482462736
1388,203,66,231,1126.6242038216558
1389,203,66,243,1282.2650858255176
1390,203,66,255,1286.9088174136177
1391,203,89,0,611.8662656996286
1392,203,89,33,664.8799256998807
1393,203,89,66,672.522223696431
1394,203,89,89,652.565667285752
1395,203,89,124,759.2356687898089
1396,203,89,149,759.1013621086149
1397,203,89,170,889.5654482697585
1398,203,89,188,896.8549564294245
1399,203,89,203,974.3106117574202
1400,203,89,218,1136.4062638237635
1401,203,89,231,1202.0913876233026
1402,203,89,243,1328.0155710873219
1403,203,89,255,1387.7000663570007
1404,203,124,0,642.4341057845392
1405,203,124,33,620.4722738126824
1406,203,124,66,1210.0840336134454
1407,203,124,89,735.1890672681438
1408,203,124,124,792.602097252334
1409,203,124,149,853.9371959310039
1410,203,124,170,929.9774406157385
1411,203,124,188,1391.592356687898
1412,203,124,203,1005.9933642999337
1413,203,124,218,1089.4267515923566
1414,203,124,231,1704.1751824817518
1415,203,124,243,1792.4190408777208
1416,203,124,255,1414.9603999823016
1417,203,149,0,699.2319943372854
1418,203,149,33,754.4494560891483
1419,203,149,66,1301.7380920790768
1420,203,149,89,769.8341515191721
1421,203,149,124,766.1660918015388
1422,203,149,149,895.8358030698456
1423,203,149,170,967.5149263632745
1424,203,149,188,969.0433859625846
1425,203,149,203,1033.421506612996
1426,203,149,218,1185.2753571902508
1427,203,149,231,1201.6349641688046
1428,203,149,243,1376.9370963461026
1429,203,149,255,1435.2218732026722
1430,203,170,0,735.1890672681438
1431,203,170,33,708.6017511276199
1432,203,170,66,726.4635386724451
1433,203,170,89,821.7654342826818
1434,203,170,124,867.6555658750166
1435,203,170,149,1420.0017691287042
1436,203,170,170,1493.9466584103675
1437,203,170,188,1543.5760417588249
1438,203,170,203,1150.6241429645686
1439,203,170,218,1224.599044078598
1440,203,170,231,1317.0374303159015
1441,203,170,243,1404.0079628400797
1442,203,170,255,1405.9601593625498
1443,203,188,0,933.4618957052502
1444,203,188,33,760.6297541128605
1445,203,188,66,777.5796178343948
1446,203,188,89,859.5037813453629
1447,203,188,124,1371.028260581133
1448,203,188,149,914.0592658115877
1449,203,188,170,1537.2568446193995
1450,203,188,188,1619.872611464968
1451,203,188,203,1182.217897111514
1452,203,188,218,1268.84593267572
1453,203,188,231,1845.340411413404
1454,203,188,243,1432.4807505088945
1455,203,188,255,1590.160598150688
1456,203,203,0,922.6801114501792
1457,203,203,33,1200.9128704113223
1458,203,203,66,1384.0102623081348
1459,203,203,89,847.7855910839857
1460,203,203,124,888.5838124723573
1461,203,203,149,1031.8396247289463
1462,203,203,170,1181.7083204317246
1463,203,203,188,1077.8023533575156
1464,203,203,203,1737.1469014022205
1465,203,203,218,1762.2720637027207
1466,203,203,231,1311.7664233576643
1467,203,203,243,1992.7974162721762
1468,203,203,255,2150.379612423679
1469,203,218,0,965.9864667639645
1470,203,218,33,941.6977042508958
1471,203,218,66,1464.0138010350777
1472,203,218,89,1486.8789808917195
1473,203,218,124,1514.8374541111946
1474,203,218,149,1081.7834394904457
1475,203,218,170,1641.2012915210757
1476,203,218,188,1215.0199167920684
1477,203,218,203,1799.4744525547446
1478,203,218,218,1458.9825709988497
1479,203,218,231,1955.4187126741872
1480,203,218,243,1507.0182268625024
1481,203,218,255,1727.4138312464052
1482,203,231,0,1604.5150161440135
1483,203,231,33,1530.768346087495
1484,203,231,66,1528.7300393683372
1485,203,231,89,1541.2649270234408
1486,203,231,124,1074.4384932052587
1487,203,231,149,1645.5687245710244
1488,203,231,170,1701.9108280254775
1489,203,231,188,1271.4500575068566
1490,203,231,203,1846.4413378163158
1491,203,231,218,1933.9364433035319
1492,203,231,231,1490.7096089187755
1493,203,231,243,2082.824153948242
1494,203,231,255,2166.2758285031637
1495,203,243,0,1659.544429209607
1496,203,243,33,1586.7515923566878
1497,203,243,66,1591.407970982439
1498,203,243,89,1593.4462777015967
1499,203,243,124,1640.6917599186165
1500,203,243,149,1177.6838007608599
1501,203,243,170,1759.2143331121433
1502,203,243,188,1826.484406104844
1503,203,243,203,1890.6967485069674
1504,203,243,218,1977.929569987613
1505,203,243,231,2022.2686250221202
1506,203,243,243,2103.5812574664837
1507,203,243,255,1673.9681415929203
1508,203,255,0,1161.171163202123
1509,203,255,33,1632.1019108280252
1510,203,255,66,1656.1242093156986
1511,203,255,89,1150.5726170457565
1512,203,255,124,1720.992700729927
1513,203,255,149,1738.3198407431983
1514,203,255,170,1815.4333495553687
1515,203,255,188,1868.6040440688464
1516,203,255,203,1931.1336372891858
1517,203,255,218,2025.0856156807222
1518,203,255,231,2101.6353982300884
1519,203,255,243,2186.348068498606
1520,203,255,255,2265.9704398619347
1521,218,0,0,1278.9808917197452
1522,218,0,33,619.563025210084
1523,218,0,66,1231.6468350510902
1524,218,0,89,1235.50484277564
1525,218,0,124,1296.2483966561988
1526,218,0,149,1375.0433398195648
1527,218,0,170,1438.4713375796177
1528,218,0,188,1517.452229299363
1529,218,0,203,1585.363177917367
1530,218,0,218,1090.466876134
1531,218,0,231,1783.2454432843745
1532,218,0,243,1881.0139349701394
1533,218,0,255,1946.4177321594477
1534,218,33,0,1288.4344595789846
1535,218,33,33,1224.2961390473663
1536,218,33,66,1229.9004909115033
1537,218,33,89,734.2350391437038
1538,218,33,124,1304.7950112776966
1539,218,33,149,1367.945847896297
1540,218,33,170,1499.5515060374187
1541,218,33,188,1510.4520923648588
1542,218,33,203,1595.4140127388534
1543,218,33,218,1671.9950455631247
1544,218,33,231,1766.3490378234903
1545,218,33,243,1845.4220491948329
1546,218,33,255,1936.7340618501967
1547,218,66,0,1299.1906594135598
1548,218,66,33,1235.0499778858912
1549,218,66,66,1239.126050420168
1550,218,66,89,741.3684815781327
1551,218,66,124,1308.3614170094202
1552,218,66,149,867.2611464968152
1553,218,66,170,1434.904458598726
1554,218,66,188,1512.7324192835028
1555,218,66,203,1599.2638471067069
1556,218,66,218,1689.3961512939616
1557,218,66,231,1768.4657582728723
1558,218,66,243,1864.278888692267
1559,218,66,255,1950.408777207574
1560,218,89,0,1236.523815841847
1561,218,89,33,1222.2041393950117
1562,218,89,66,1255.8843040997745
1563,218,89,89,1337.7571333775713
1564,218,89,124,1321.7249767791589
1565,218,89,149,1370.1304790127826
1566,218,89,170,1467.3861123396725
1567,218,89,188,1531.6519969923484
1568,218,89,203,1610.7006369426751
1569,218,89,218,1694.9270105281782
1570,218,89,231,1791.8301260783012
1571,218,89,243,1844.1580041580041
1572,218,89,255,1920.509689408017
1573,218,124,0,1353.2560813799203
1574,218,124,33,1264.6015037593986
1575,218,124,66,1286.396603573324
1576,218,124,89,792.1814885243002
1577,218,124,124,1353.705718455619
1578,218,124,149,1417.7756157962235
1579,218,124,170,1477.6416471316734
1580,218,124,188,1547.5843765205468
1581,218,124,203,1049.9601805149987
1582,218,124,218,1215.9037423692826
1583,218,124,231,1794.8878566688786
1584,218,124,243,1876.0007078393205
1585,218,124,255,1975.8035832780358
1586,218,149,0,1398.6023883237503
1587,218,149,33,1312.379267645498
1588,218,149,66,1239.6194858634574
1589,218,149,89,832.1019108280254
1590,218,149,124,1397.969219883248
1591,218,149,149,1437.2615098845695
1592,218,149,170,1510.385278895917
1593,218,149,188,1086.340384104788
1594,218,149,203,1663.2582828327509
1595,218,149,218,1747.9253295585243
1596,218,149,231,1821.897810218978
1597,218,149,243,1911.0816191108163
1598,218,149,255,1999.4230854311375
1599,218,170,0,1449.9986732121536
1600,218,170,33,1374.2442477876107
1601,218,170,66,1366.8919157969221
1602,218,170,89,1392.4882795223352
1603,218,170,124,1443.8848348149131
1604,218,170,149,1477.06678460858
1605,218,170,170,1055.7494802954577
1606,218,170,188,1623.367685435004
1607,218,170,203,1695.6461742591773
1608,218,170,218,1762.2720637027207
1609,218,170,231,1280.6794956867948
1610,218,170,243,1361.6491197027335
1611,218,170,255,1619.2668673632018
1612,218,188,0,918.1759476314743
1613,218,188,33,885.5267580716497
1614,218,188,66,924.1676985671326
1615,218,188,89,1439.4267769472335
1616,218,188,124,1483.2464947587246
1617,218,188,149,1540.8917197452229
1618,218,188,170,1583.2547441058077
1619,218,188,188,1655.5414012738852
1620,218,188,203,1708.6106073340115
1621,218,188,218,1893.7544790975446
1622,218,188,231,1901.31469521366
1623,218,188,243,2001.37320828172
1624,218,188,255,2079.6247953630373
1625,218,203,0,1542.7252222369643
1626,218,203,33,1465.7279320714667
1627,218,203,66,1485.218929677134
1628,218,203,89,1483.1808934099954
1629,218,203,124,1510.410195141378
1630,218,203,149,1586.663127156889
1631,218,203,170,1644.258481135831
1632,218,203,188,1201.0191082802546
1633,218,203,203,1779.0108820667078
1634,218,203,218,1857.061712010617
1635,218,203,231,1919.3204742523449
1636,218,203,243,2030.3331121433312
1637,218,203,255,2084.7219149595153
1638,218,218,0,1524.143849250232
1639,218,218,33,1535.7282498120217
1640,218,218,66,1524.9606368863333
1641,218,218,89,1532.093763821318
1642,218,218,124,1582.0956256358088
1643,218,218,149,1616.8868049719115
1644,218,218,170,1707.9499314432308
1645,218,218,188,1771.7197452229298
1646,218,218,203,1826.4036096611517
1647,218,218,218,1905.7286965755245
1648,218,218,231,1983.1137459629251
1649,218,218,243,2058.5444410034065
1650,218,218,255,2164.555147546786
1651,218,231,0,1659.397638317633
1652,218,231,33,1582.235590746229
1653,218,231,66,1578.5289044185945
1654,218,231,89,1596.73079474592
1655,218,231,124,1126.2142793948508
1656,218,231,149,1700.0230027426346
1657,218,231,170,1738.5987261146497
1658,218,231,188,1817.1504401291636
1659,218,231,203,1889.5939131204104
1660,218,231,218,1950.7458196938865
1661,218,231,231,2024.8168465758272
1662,218,231,243,2109.5111268415694
1663,218,231,255,2214.6787041954326
1664,218,243,0,1717.1974522292992
1665,218,243,33,1651.174518911745
1666,218,243,66,1630.7175086260283
1667,218,243,89,1638.8710961691586
1668,218,243,124,1699.6804885604283
1669,218,243,149,1736.8678110069015
1670,218,243,170,1798.1046763703932
